276
1364
341
278
0
1367
278
277
1365
274
1300
2
279
272
256
273
1364
256
256
1364
341
341
1366
0
273
279
0
258
1366
279
340
1365
1364
278
1365
2
1
1364
340
276
262
277
272
340
279
1366
1364
1364
1366
1364
1367
276
1367
1365
1366
1365
342
1364
278
277
1365
1300
259
1367
1
274
258
1364
256
0
1303
1366
0
256
259
1364
273
0
1366
1367
1303
1303
277
256
259
257
1364
1365
278
1365
256
1
257
259
259
341
1367
342
0
277
256
275
1364
1366
279
1366
17
0
1364
258
3
1302
1366
1364
257
275
1367
1366
340
0
3
1367
0
1361
18
1364
1365
259
3
258
1364
1364
1364
1365
1364
1364
276
1364
1366
1364
1364
342
1367
276
278
1365
277
1364
340
279
0
1367
277
276
1364
274
1300
0
278
272
256
272
1364
258
257
1367
340
343
1366
0
272
277
0
259
1364
279
343
1364
1367
276
1366
2
2
1364
341
276
260
278
273
341
278
272
1364
1364
278
1364
17
0
1366
257
0
1301
1365
1364
259
272
1367
1365
342
2
0
1365
0
1363
19
1367
1366
259
0
257
260
256
1367
0
0
256
1364
256
2
279
276
2
257
259
1364
256
3
1364
1287
1300
276
279
258
259
1
1284
341
279
1364
256
3
257
257
256
342
1366
279
0
277
2
